Country,Region,scenario,Technology,year,generation_GWh
Canada,Maritimes,CER_HighDemand,Hydro,2010,4326.1759999999995
Canada,Maritimes,CER_HighDemand,Hydro,2020,3525.2119999999995
Canada,Maritimes,CER_HighDemand,Natural Gas,2010,18013.34
Canada,Maritimes,CER_HighDemand,Natural Gas,2020,11221.688000000002
Canada,Maritimes,CER_HighDemand,Nuclear,2010,44.907
Canada,Maritimes,CER_HighDemand,Nuclear,2020,4795.083
Canada,Maritimes,CER_HighDemand,Other,2010,0
Canada,Maritimes,CER_HighDemand,Other,2020,0
Canada,Maritimes,CER_HighDemand,Solar,2010,0
Canada,Maritimes,CER_HighDemand,Solar,2020,0.573
Canada,Maritimes,CER_HighDemand,Wind,2010,795.98
Canada,Maritimes,CER_HighDemand,Wind,2020,2450.379
Canada,Maritimes,DSF,Hydro,2010,4326.1759999999995
Canada,Maritimes,DSF,Hydro,2020,3525.2119999999995
Canada,Maritimes,DSF,Natural Gas,2010,18013.34
Canada,Maritimes,DSF,Natural Gas,2020,11221.688000000002
Canada,Maritimes,DSF,Nuclear,2010,44.907
Canada,Maritimes,DSF,Nuclear,2020,4795.083
Canada,Maritimes,DSF,Other,2010,0
Canada,Maritimes,DSF,Other,2020,0
Canada,Maritimes,DSF,Solar,2010,0
Canada,Maritimes,DSF,Solar,2020,0.573
Canada,Maritimes,DSF,Wind,2010,795.98
Canada,Maritimes,DSF,Wind,2020,2450.379
Canada,Maritimes,EPRI,Biomass,2025,2673.848831
Canada,Maritimes,EPRI,Biomass,2030,1601.144477
Canada,Maritimes,EPRI,Biomass,2035,2414.047944
Canada,Maritimes,EPRI,Biomass,2040,2270.244952
Canada,Maritimes,EPRI,Biomass,2045,1762.562134
Canada,Maritimes,EPRI,Biomass,2050,1944.369396
Canada,Maritimes,EPRI,Biomass CCUS,2025,0
Canada,Maritimes,EPRI,Biomass CCUS,2030,0
Canada,Maritimes,EPRI,Biomass CCUS,2035,0
Canada,Maritimes,EPRI,Biomass CCUS,2040,0
Canada,Maritimes,EPRI,Biomass CCUS,2045,0
Canada,Maritimes,EPRI,Biomass CCUS,2050,0
Canada,Maritimes,EPRI,Distributed solar,2025,0
Canada,Maritimes,EPRI,Distributed solar,2030,0
Canada,Maritimes,EPRI,Distributed solar,2035,0
Canada,Maritimes,EPRI,Distributed solar,2040,0
Canada,Maritimes,EPRI,Distributed solar,2045,0
Canada,Maritimes,EPRI,Distributed solar,2050,0
Canada,Maritimes,EPRI,Energy efficiency,2025,0
Canada,Maritimes,EPRI,Energy efficiency,2030,0
Canada,Maritimes,EPRI,Energy efficiency,2035,0
Canada,Maritimes,EPRI,Energy efficiency,2040,0
Canada,Maritimes,EPRI,Energy efficiency,2045,0
Canada,Maritimes,EPRI,Energy efficiency,2050,0
Canada,Maritimes,EPRI,Hydro,2010,4326.1759999999995
Canada,Maritimes,EPRI,Hydro,2020,3525.2119999999995
Canada,Maritimes,EPRI,Hydro,2025,3667.17491
Canada,Maritimes,EPRI,Hydro,2030,3806.805415
Canada,Maritimes,EPRI,Hydro,2035,3807.214846
Canada,Maritimes,EPRI,Hydro,2040,3807.215777
Canada,Maritimes,EPRI,Hydro,2045,3807.214978
Canada,Maritimes,EPRI,Hydro,2050,3954.478477
Canada,Maritimes,EPRI,Natural Gas,2010,18013.34
Canada,Maritimes,EPRI,Natural Gas,2020,11221.688000000002
Canada,Maritimes,EPRI,Natural Gas,2025,2275.9992330000005
Canada,Maritimes,EPRI,Natural Gas,2030,1533.2183249999998
Canada,Maritimes,EPRI,Natural Gas,2035,888.8454620000001
Canada,Maritimes,EPRI,Natural Gas,2040,442.300982
Canada,Maritimes,EPRI,Natural Gas,2045,258.705135
Canada,Maritimes,EPRI,Natural Gas,2050,118.194648
Canada,Maritimes,EPRI,Natural gas with CCUS,2025,0.6074890000000001
Canada,Maritimes,EPRI,Natural gas with CCUS,2030,1606.132246
Canada,Maritimes,EPRI,Natural gas with CCUS,2035,2781.4989680000003
Canada,Maritimes,EPRI,Natural gas with CCUS,2040,2911.240768
Canada,Maritimes,EPRI,Natural gas with CCUS,2045,1816.493529
Canada,Maritimes,EPRI,Natural gas with CCUS,2050,1333.794045
Canada,Maritimes,EPRI,Nuclear,2010,44.907
Canada,Maritimes,EPRI,Nuclear,2020,4795.083
Canada,Maritimes,EPRI,Nuclear,2025,4584.416091
Canada,Maritimes,EPRI,Nuclear,2030,4614.982506
Canada,Maritimes,EPRI,Nuclear,2035,4636.172858999999
Canada,Maritimes,EPRI,Nuclear,2040,4618.351621999999
Canada,Maritimes,EPRI,Nuclear,2045,8519.616219
Canada,Maritimes,EPRI,Nuclear,2050,17709.522122
Canada,Maritimes,EPRI,Other,2010,0
Canada,Maritimes,EPRI,Other,2020,0
Canada,Maritimes,EPRI,Other fossil fuels,2025,6.229724000000001
Canada,Maritimes,EPRI,Other fossil fuels,2030,46.232646
Canada,Maritimes,EPRI,Other fossil fuels,2035,7.197467
Canada,Maritimes,EPRI,Other fossil fuels,2040,10.473044
Canada,Maritimes,EPRI,Other fossil fuels,2045,0.0229599999999999
Canada,Maritimes,EPRI,Other fossil fuels,2050,0.01304
Canada,Maritimes,EPRI,Other renewables,2025,0
Canada,Maritimes,EPRI,Other renewables,2030,0
Canada,Maritimes,EPRI,Other renewables,2035,0
Canada,Maritimes,EPRI,Other renewables,2040,0
Canada,Maritimes,EPRI,Other renewables,2045,0
Canada,Maritimes,EPRI,Other renewables,2050,0
Canada,Maritimes,EPRI,Solar,2010,0
Canada,Maritimes,EPRI,Solar,2020,0.573
Canada,Maritimes,EPRI,Solar,2025,0.207
Canada,Maritimes,EPRI,Solar,2030,0.4653779999999999
Canada,Maritimes,EPRI,Solar,2035,0.788542
Canada,Maritimes,EPRI,Solar,2040,1.150254
Canada,Maritimes,EPRI,Solar,2045,1.830708
Canada,Maritimes,EPRI,Solar,2050,2.465856
Canada,Maritimes,EPRI,Wind,2010,795.98
Canada,Maritimes,EPRI,Wind,2020,2450.379
Canada,Maritimes,EPRI,Wind,2025,22145.770360999995
Canada,Maritimes,EPRI,Wind,2030,22855.176999
Canada,Maritimes,EPRI,Wind,2035,22766.245043
Canada,Maritimes,EPRI,Wind,2040,23546.365232000004
Canada,Maritimes,EPRI,Wind,2045,22340.853089
Canada,Maritimes,EPRI,Wind,2050,15961.304299
Canada,Maritimes,IET,Hydro,2010,4326.1759999999995
Canada,Maritimes,IET,Hydro,2020,3525.2119999999995
Canada,Maritimes,IET,Natural Gas,2010,18013.34
Canada,Maritimes,IET,Natural Gas,2020,11221.688000000002
Canada,Maritimes,IET,Nuclear,2010,44.907
Canada,Maritimes,IET,Nuclear,2020,4795.083
Canada,Maritimes,IET,Other,2010,0
Canada,Maritimes,IET,Other,2020,0
Canada,Maritimes,IET,Solar,2010,0
Canada,Maritimes,IET,Solar,2020,0.573
Canada,Maritimes,IET,Wind,2010,795.98
Canada,Maritimes,IET,Wind,2020,2450.379
Canada,Maritimes,JANDG,Biomass,2025,1500
Canada,Maritimes,JANDG,Biomass,2030,1900
Canada,Maritimes,JANDG,Biomass,2035,2100
Canada,Maritimes,JANDG,Biomass with CCUS,2025,0
Canada,Maritimes,JANDG,Biomass with CCUS,2030,0
Canada,Maritimes,JANDG,Biomass with CCUS,2035,0
Canada,Maritimes,JANDG,Hydro,2010,4326.1759999999995
Canada,Maritimes,JANDG,Hydro,2020,3525.2119999999995
Canada,Maritimes,JANDG,Hydro,2025,46100
Canada,Maritimes,JANDG,Hydro,2030,46400
Canada,Maritimes,JANDG,Hydro,2035,47300
Canada,Maritimes,JANDG,Natural Gas,2010,18013.34
Canada,Maritimes,JANDG,Natural Gas,2020,11221.688000000002
Canada,Maritimes,JANDG,Natural Gas,2025,2500
Canada,Maritimes,JANDG,Natural Gas,2030,0
Canada,Maritimes,JANDG,Natural Gas,2035,0
Canada,Maritimes,JANDG,Natural gas with CCUS,2025,0
Canada,Maritimes,JANDG,Natural gas with CCUS,2030,0
Canada,Maritimes,JANDG,Natural gas with CCUS,2035,0
Canada,Maritimes,JANDG,Nuclear,2010,44.907
Canada,Maritimes,JANDG,Nuclear,2020,4795.083
Canada,Maritimes,JANDG,Nuclear,2025,5000
Canada,Maritimes,JANDG,Nuclear,2030,5000
Canada,Maritimes,JANDG,Nuclear,2035,5000
Canada,Maritimes,JANDG,Other,2010,0
Canada,Maritimes,JANDG,Other,2020,0
Canada,Maritimes,JANDG,Other fossil fuels,2025,10400
Canada,Maritimes,JANDG,Other fossil fuels,2030,0
Canada,Maritimes,JANDG,Other fossil fuels,2035,0
Canada,Maritimes,JANDG,Solar,2010,0
Canada,Maritimes,JANDG,Solar,2020,0.573
Canada,Maritimes,JANDG,Solar,2025,0
Canada,Maritimes,JANDG,Solar,2030,0
Canada,Maritimes,JANDG,Solar,2035,0
Canada,Maritimes,JANDG,Wind,2010,795.98
Canada,Maritimes,JANDG,Wind,2020,2450.379
Canada,Maritimes,JANDG,Wind,2025,4200
Canada,Maritimes,JANDG,Wind,2030,14800
Canada,Maritimes,JANDG,Wind,2035,16200
Canada,MB,CER_HighDemand,Hydro,2010,33269.121
Canada,MB,CER_HighDemand,Hydro,2020,36170.418
Canada,MB,CER_HighDemand,Hydro,2030,43365.61867
Canada,MB,CER_HighDemand,Hydro,2040,41426.04768
Canada,MB,CER_HighDemand,Hydro,2050,38557.65671
Canada,MB,CER_HighDemand,Natural Gas,2010,173.713
Canada,MB,CER_HighDemand,Natural Gas,2020,108.932
Canada,MB,CER_HighDemand,Natural Gas,2030,73.1813694
Canada,MB,CER_HighDemand,Natural Gas,2040,62.18787698
Canada,MB,CER_HighDemand,Natural Gas,2050,85.75773897
Canada,MB,CER_HighDemand,Nuclear,2010,0
Canada,MB,CER_HighDemand,Nuclear,2020,0
Canada,MB,CER_HighDemand,Other,2010,0
Canada,MB,CER_HighDemand,Other,2020,0
Canada,MB,CER_HighDemand,Solar,2010,0
Canada,MB,CER_HighDemand,Solar,2020,0.419
Canada,MB,CER_HighDemand,Solar,2030,40.2967376
Canada,MB,CER_HighDemand,Solar,2040,532.9637248
Canada,MB,CER_HighDemand,Solar,2050,2502.583911
Canada,MB,CER_HighDemand,Storage,2030,0
Canada,MB,CER_HighDemand,Storage,2040,0
Canada,MB,CER_HighDemand,Storage,2050,0
Canada,MB,CER_HighDemand,Wind,2010,0
Canada,MB,CER_HighDemand,Wind,2020,958.368
Canada,MB,CER_HighDemand,Wind,2030,1141.300853
Canada,MB,CER_HighDemand,Wind,2040,5060.283499
Canada,MB,CER_HighDemand,Wind,2050,11246.16842
Canada,MB,DSF,Hydro,2010,33269.121
Canada,MB,DSF,Hydro,2020,36170.418
Canada,MB,DSF,Natural Gas,2010,173.713
Canada,MB,DSF,Natural Gas,2020,108.932
Canada,MB,DSF,Nuclear,2010,0
Canada,MB,DSF,Nuclear,2020,0
Canada,MB,DSF,Other,2010,0
Canada,MB,DSF,Other,2020,0
Canada,MB,DSF,Solar,2010,0
Canada,MB,DSF,Solar,2020,0.419
Canada,MB,DSF,Wind,2010,0
Canada,MB,DSF,Wind,2020,958.368
Canada,MB,EPRI,Biomass,2025,0.346089
Canada,MB,EPRI,Biomass,2030,0.34983
Canada,MB,EPRI,Biomass,2035,0.478615
Canada,MB,EPRI,Biomass,2040,0.224346
Canada,MB,EPRI,Biomass,2045,0.31355
Canada,MB,EPRI,Biomass,2050,0.466969
Canada,MB,EPRI,Biomass CCUS,2025,0
Canada,MB,EPRI,Biomass CCUS,2030,0
Canada,MB,EPRI,Biomass CCUS,2035,0
Canada,MB,EPRI,Biomass CCUS,2040,0
Canada,MB,EPRI,Biomass CCUS,2045,0
Canada,MB,EPRI,Biomass CCUS,2050,0
Canada,MB,EPRI,Distributed solar,2025,0
Canada,MB,EPRI,Distributed solar,2030,0
Canada,MB,EPRI,Distributed solar,2035,0
Canada,MB,EPRI,Distributed solar,2040,0
Canada,MB,EPRI,Distributed solar,2045,0
Canada,MB,EPRI,Distributed solar,2050,0
Canada,MB,EPRI,Energy efficiency,2025,0
Canada,MB,EPRI,Energy efficiency,2030,0
Canada,MB,EPRI,Energy efficiency,2035,0
Canada,MB,EPRI,Energy efficiency,2040,0
Canada,MB,EPRI,Energy efficiency,2045,0
Canada,MB,EPRI,Energy efficiency,2050,0
Canada,MB,EPRI,Hydro,2010,33269.121
Canada,MB,EPRI,Hydro,2020,36170.418
Canada,MB,EPRI,Hydro,2025,33958.75999
Canada,MB,EPRI,Hydro,2030,42859.72172
Canada,MB,EPRI,Hydro,2035,47283.51467
Canada,MB,EPRI,Hydro,2040,47283.51267
Canada,MB,EPRI,Hydro,2045,47283.51783
Canada,MB,EPRI,Hydro,2050,47288.81786
Canada,MB,EPRI,Natural Gas,2010,173.713
Canada,MB,EPRI,Natural Gas,2020,108.932
Canada,MB,EPRI,Natural Gas,2025,0.442762
Canada,MB,EPRI,Natural Gas,2030,0.351301
Canada,MB,EPRI,Natural Gas,2035,0.3867109999999999
Canada,MB,EPRI,Natural Gas,2040,0.402885
Canada,MB,EPRI,Natural Gas,2045,0.416591
Canada,MB,EPRI,Natural Gas,2050,0.367262
Canada,MB,EPRI,Natural gas with CCUS,2025,0.153534
Canada,MB,EPRI,Natural gas with CCUS,2030,0.221271
Canada,MB,EPRI,Natural gas with CCUS,2035,0.375371
Canada,MB,EPRI,Natural gas with CCUS,2040,0.479602
Canada,MB,EPRI,Natural gas with CCUS,2045,0.582299
Canada,MB,EPRI,Natural gas with CCUS,2050,0.6925720000000001
Canada,MB,EPRI,Nuclear,2010,0
Canada,MB,EPRI,Nuclear,2020,0
Canada,MB,EPRI,Nuclear,2025,0.231649
Canada,MB,EPRI,Nuclear,2030,0.381734
Canada,MB,EPRI,Nuclear,2035,0.645672
Canada,MB,EPRI,Nuclear,2040,0.806449
Canada,MB,EPRI,Nuclear,2045,1.127208
Canada,MB,EPRI,Nuclear,2050,1.543022
Canada,MB,EPRI,Other,2010,0
Canada,MB,EPRI,Other,2020,0
Canada,MB,EPRI,Other fossil fuels,2025,0.0297
Canada,MB,EPRI,Other fossil fuels,2030,0.0106
Canada,MB,EPRI,Other fossil fuels,2035,0.0074
Canada,MB,EPRI,Other fossil fuels,2040,0
Canada,MB,EPRI,Other fossil fuels,2045,0
Canada,MB,EPRI,Other fossil fuels,2050,0
Canada,MB,EPRI,Other renewables,2025,0
Canada,MB,EPRI,Other renewables,2030,0
Canada,MB,EPRI,Other renewables,2035,0
Canada,MB,EPRI,Other renewables,2040,0
Canada,MB,EPRI,Other renewables,2045,0
Canada,MB,EPRI,Other renewables,2050,0
Canada,MB,EPRI,Solar,2010,0
Canada,MB,EPRI,Solar,2020,0.419
Canada,MB,EPRI,Solar,2025,0.1166
Canada,MB,EPRI,Solar,2030,0.1987
Canada,MB,EPRI,Solar,2035,0.361175
Canada,MB,EPRI,Solar,2040,0.567108
Canada,MB,EPRI,Solar,2045,0.916845
Canada,MB,EPRI,Solar,2050,1.205329
Canada,MB,EPRI,Wind,2010,0
Canada,MB,EPRI,Wind,2020,958.368
Canada,MB,EPRI,Wind,2025,746.8962409999999
Canada,MB,EPRI,Wind,2030,645.70898
Canada,MB,EPRI,Wind,2035,26.0553
Canada,MB,EPRI,Wind,2040,2155.67707
Canada,MB,EPRI,Wind,2045,4969.9786540000005
Canada,MB,EPRI,Wind,2050,7251.396793999999
Canada,MB,IET,Biomass,2025,39.58593750000032
Canada,MB,IET,Biomass,2030,101.85940391666747
Canada,MB,IET,Biomass,2035,554.2282864722267
Canada,MB,IET,Biomass,2040,634.9154542777828
Canada,MB,IET,Biomass,2045,782.3775605833397
Canada,MB,IET,Biomass,2050,808.3810237777843
Canada,MB,IET,Distributed solar,2025,14.551078552777897
Canada,MB,IET,Distributed solar,2030,14.396841725000115
Canada,MB,IET,Distributed solar,2035,1575.9239480555682
Canada,MB,IET,Distributed solar,2040,1882.959545555571
Canada,MB,IET,Distributed solar,2045,1879.7370772222373
Canada,MB,IET,Distributed solar,2050,1877.803596111126
Canada,MB,IET,Hydro,2010,33269.121
Canada,MB,IET,Hydro,2020,36170.418
Canada,MB,IET,Hydro,2025,38696.3868888892
Canada,MB,IET,Hydro,2030,40245.2177777781
Canada,MB,IET,Hydro,2035,41963.02852777812
Canada,MB,IET,Hydro,2040,45602.328750000364
Canada,MB,IET,Hydro,2045,49439.34458333373
Canada,MB,IET,Hydro,2050,49439.34458333373
Canada,MB,IET,Natural Gas,2010,173.713
Canada,MB,IET,Natural Gas,2020,108.932
Canada,MB,IET,Natural Gas,2025,48.09199219444483
Canada,MB,IET,Natural Gas,2030,38.47359375000031
Canada,MB,IET,Natural Gas,2035,28.855195305555785
Canada,MB,IET,Natural Gas,2040,19.23679687500016
Canada,MB,IET,Natural Gas,2045,9.618398438888969
Canada,MB,IET,Natural Gas,2050,0
Canada,MB,IET,Nuclear,2010,0
Canada,MB,IET,Nuclear,2020,0
Canada,MB,IET,Other,2010,0
Canada,MB,IET,Other,2020,0
Canada,MB,IET,Other fossil fuels,2025,15.820560000000128
Canada,MB,IET,Other fossil fuels,2030,11.18476800000009
Canada,MB,IET,Other fossil fuels,2035,7.284816000000059
Canada,MB,IET,Other fossil fuels,2040,4.120704000000033
Canada,MB,IET,Other fossil fuels,2045,1.6924320000000137
Canada,MB,IET,Other fossil fuels,2050,0
Canada,MB,IET,Solar,2010,0
Canada,MB,IET,Solar,2020,0.419
Canada,MB,IET,Solar,2025,0
Canada,MB,IET,Solar,2030,0
Canada,MB,IET,Solar,2035,0
Canada,MB,IET,Solar,2040,0
Canada,MB,IET,Solar,2045,890.7425219444516
Canada,MB,IET,Solar,2050,3496.760263888917
Canada,MB,IET,Storage,2025,5.282804825000042
Canada,MB,IET,Storage,2030,4.954894819444484
Canada,MB,IET,Storage,2035,720.2093594444502
Canada,MB,IET,Storage,2040,1499.262110000012
Canada,MB,IET,Storage,2045,2382.324141388908
Canada,MB,IET,Storage,2050,4161.9551416667
Canada,MB,IET,Wind,2010,0
Canada,MB,IET,Wind,2020,958.368
Canada,MB,IET,Wind,2025,662.0578594444497
Canada,MB,IET,Wind,2030,885.6487625000071
Canada,MB,IET,Wind,2035,862.3384969444513
Canada,MB,IET,Wind,2040,1226.8394933333432
Canada,MB,IET,Wind,2045,3390.059650000027
Canada,MB,IET,Wind,2050,10287.42651666675
Canada,MB,JANDG,Biomass,2025,400
Canada,MB,JANDG,Biomass,2030,1900
Canada,MB,JANDG,Biomass,2035,3600
Canada,MB,JANDG,Biomass with CCUS,2025,0
Canada,MB,JANDG,Biomass with CCUS,2030,0
Canada,MB,JANDG,Biomass with CCUS,2035,0
Canada,MB,JANDG,Hydro,2010,33269.121
Canada,MB,JANDG,Hydro,2020,36170.418
Canada,MB,JANDG,Hydro,2025,34500
Canada,MB,JANDG,Hydro,2030,35900
Canada,MB,JANDG,Hydro,2035,36500
Canada,MB,JANDG,Natural Gas,2010,173.713
Canada,MB,JANDG,Natural Gas,2020,108.932
Canada,MB,JANDG,Natural Gas,2025,700
Canada,MB,JANDG,Natural Gas,2030,0
Canada,MB,JANDG,Natural Gas,2035,0
Canada,MB,JANDG,Natural gas with CCUS,2025,0
Canada,MB,JANDG,Natural gas with CCUS,2030,0
Canada,MB,JANDG,Natural gas with CCUS,2035,0
Canada,MB,JANDG,Nuclear,2010,0
Canada,MB,JANDG,Nuclear,2020,0
Canada,MB,JANDG,Nuclear,2025,0
Canada,MB,JANDG,Nuclear,2030,0
Canada,MB,JANDG,Nuclear,2035,0
Canada,MB,JANDG,Other,2010,0
Canada,MB,JANDG,Other,2020,0
Canada,MB,JANDG,Other fossil fuels,2025,0
Canada,MB,JANDG,Other fossil fuels,2030,0
Canada,MB,JANDG,Other fossil fuels,2035,0
Canada,MB,JANDG,Solar,2010,0
Canada,MB,JANDG,Solar,2020,0.419
Canada,MB,JANDG,Solar,2025,0
Canada,MB,JANDG,Solar,2030,0
Canada,MB,JANDG,Solar,2035,0
Canada,MB,JANDG,Wind,2010,0
Canada,MB,JANDG,Wind,2020,958.368
Canada,MB,JANDG,Wind,2025,1400
Canada,MB,JANDG,Wind,2030,4100
Canada,MB,JANDG,Wind,2035,7100
Canada,MN,DSF,Biomass,2025,0
Canada,MN,DSF,Biomass,2030,0
Canada,MN,DSF,Biomass,2035,0
Canada,MN,DSF,Biomass,2040,0
Canada,MN,DSF,Biomass,2045,0
Canada,MN,DSF,Biomass,2050,0
Canada,MN,DSF,Hydro,2025,29899.792
Canada,MN,DSF,Hydro,2030,21788.744
Canada,MN,DSF,Hydro,2035,19206.798
Canada,MN,DSF,Hydro,2040,19863.161
Canada,MN,DSF,Hydro,2045,19264.267
Canada,MN,DSF,Hydro,2050,19732.914
Canada,MN,DSF,Natural Gas,2025,386.497
Canada,MN,DSF,Natural Gas,2030,0
Canada,MN,DSF,Natural Gas,2035,0.685
Canada,MN,DSF,Natural Gas,2040,1.669
Canada,MN,DSF,Natural Gas,2045,15.376
Canada,MN,DSF,Natural Gas,2050,8.324
Canada,MN,DSF,Nuclear,2025,0
Canada,MN,DSF,Nuclear,2030,0
Canada,MN,DSF,Nuclear,2035,0
Canada,MN,DSF,Nuclear,2040,0
Canada,MN,DSF,Nuclear,2045,0
Canada,MN,DSF,Nuclear,2050,0
Canada,MN,DSF,Other fossil fuels,2025,0
Canada,MN,DSF,Other fossil fuels,2030,0
Canada,MN,DSF,Other fossil fuels,2035,0
Canada,MN,DSF,Other fossil fuels,2040,0
Canada,MN,DSF,Other fossil fuels,2045,0
Canada,MN,DSF,Other fossil fuels,2050,0
Canada,MN,DSF,Solar,2025,0
Canada,MN,DSF,Solar,2030,0
Canada,MN,DSF,Solar,2035,443.317
Canada,MN,DSF,Solar,2040,443.369
Canada,MN,DSF,Solar,2045,443.322
Canada,MN,DSF,Solar,2050,1341.128
Canada,MN,DSF,Wind,2025,2067.535
Canada,MN,DSF,Wind,2030,9371.898
Canada,MN,DSF,Wind,2035,9382.871
Canada,MN,DSF,Wind,2040,10507.626
Canada,MN,DSF,Wind,2045,15203.742
Canada,MN,DSF,Wind,2050,17133.277
Canada,NB,CER_HighDemand,Hydro,2010,3296.46
Canada,NB,CER_HighDemand,Hydro,2020,2771.095
Canada,NB,CER_HighDemand,Hydro,2030,1804.362518
Canada,NB,CER_HighDemand,Hydro,2040,1392.162653
Canada,NB,CER_HighDemand,Hydro,2050,1134.852067
Canada,NB,CER_HighDemand,Natural Gas,2010,7503.917
Canada,NB,CER_HighDemand,Natural Gas,2020,3789.915
Canada,NB,CER_HighDemand,Natural Gas,2030,1475.284903
Canada,NB,CER_HighDemand,Natural Gas,2040,944.420887
Canada,NB,CER_HighDemand,Natural Gas,2050,716.1014588
Canada,NB,CER_HighDemand,Nuclear,2010,44.907
Canada,NB,CER_HighDemand,Nuclear,2020,4795.083
Canada,NB,CER_HighDemand,Nuclear,2030,3982.514601
Canada,NB,CER_HighDemand,Nuclear,2040,3575.948831
Canada,NB,CER_HighDemand,Nuclear,2050,3318.904381
Canada,NB,CER_HighDemand,Other,2010,0
Canada,NB,CER_HighDemand,Other,2020,0
Canada,NB,CER_HighDemand,Other fossil fuels,2030,562.69075159
Canada,NB,CER_HighDemand,Other fossil fuels,2040,21.76655877
Canada,NB,CER_HighDemand,Other fossil fuels,2050,24.06119691
Canada,NB,CER_HighDemand,Solar,2010,0
Canada,NB,CER_HighDemand,Solar,2020,0
Canada,NB,CER_HighDemand,Solar,2040,1331.60191
Canada,NB,CER_HighDemand,Solar,2050,2301.287587
Canada,NB,CER_HighDemand,Storage,2030,0
Canada,NB,CER_HighDemand,Storage,2040,0
Canada,NB,CER_HighDemand,Storage,2050,0
Canada,NB,CER_HighDemand,Wind,2010,317.945
Canada,NB,CER_HighDemand,Wind,2020,895.86
Canada,NB,CER_HighDemand,Wind,2030,4876.121506
Canada,NB,CER_HighDemand,Wind,2040,7343.470242
Canada,NB,CER_HighDemand,Wind,2050,8562.787929
Canada,NB,DSF,Biomass,2025,86.477
Canada,NB,DSF,Biomass,2030,86.477
Canada,NB,DSF,Biomass,2035,0.208
Canada,NB,DSF,Biomass,2040,0
Canada,NB,DSF,Biomass,2045,0
Canada,NB,DSF,Biomass,2050,0
Canada,NB,DSF,Hydro,2010,3296.46
Canada,NB,DSF,Hydro,2020,2771.095
Canada,NB,DSF,Hydro,2025,2252.656
Canada,NB,DSF,Hydro,2030,2252.656
Canada,NB,DSF,Hydro,2035,2250.002
Canada,NB,DSF,Hydro,2040,2252.656
Canada,NB,DSF,Hydro,2045,2202.056
Canada,NB,DSF,Hydro,2050,2222.523
Canada,NB,DSF,Natural Gas,2010,7503.917
Canada,NB,DSF,Natural Gas,2020,3789.915
Canada,NB,DSF,Natural Gas,2025,14.319
Canada,NB,DSF,Natural Gas,2030,0
Canada,NB,DSF,Natural Gas,2035,0
Canada,NB,DSF,Natural Gas,2040,0
Canada,NB,DSF,Natural Gas,2045,0
Canada,NB,DSF,Natural Gas,2050,0
Canada,NB,DSF,Nuclear,2010,44.907
Canada,NB,DSF,Nuclear,2020,4795.083
Canada,NB,DSF,Nuclear,2025,3650.768
Canada,NB,DSF,Nuclear,2030,1370.932
Canada,NB,DSF,Nuclear,2035,191.137
Canada,NB,DSF,Nuclear,2040,0
Canada,NB,DSF,Nuclear,2045,0
Canada,NB,DSF,Nuclear,2050,0
Canada,NB,DSF,Other,2010,0
Canada,NB,DSF,Other,2020,0
Canada,NB,DSF,Other fossil fuels,2025,0.286
Canada,NB,DSF,Other fossil fuels,2030,0.275
Canada,NB,DSF,Other fossil fuels,2035,0
Canada,NB,DSF,Other fossil fuels,2040,0
Canada,NB,DSF,Other fossil fuels,2045,0
Canada,NB,DSF,Other fossil fuels,2050,0
Canada,NB,DSF,Solar,2010,0
Canada,NB,DSF,Solar,2020,0
Canada,NB,DSF,Solar,2025,0
Canada,NB,DSF,Solar,2030,0
Canada,NB,DSF,Solar,2035,0
Canada,NB,DSF,Solar,2040,4098.082
Canada,NB,DSF,Solar,2045,4680.001
Canada,NB,DSF,Solar,2050,5200.358
Canada,NB,DSF,Wind,2010,317.945
Canada,NB,DSF,Wind,2020,895.86
Canada,NB,DSF,Wind,2025,0
Canada,NB,DSF,Wind,2030,0
Canada,NB,DSF,Wind,2035,0
Canada,NB,DSF,Wind,2040,0
Canada,NB,DSF,Wind,2045,0
Canada,NB,DSF,Wind,2050,0
Canada,NB,EPRI,Hydro,2010,3296.46
Canada,NB,EPRI,Hydro,2020,2771.095
Canada,NB,EPRI,Natural Gas,2010,7503.917
Canada,NB,EPRI,Natural Gas,2020,3789.915
Canada,NB,EPRI,Nuclear,2010,44.907
Canada,NB,EPRI,Nuclear,2020,4795.083
Canada,NB,EPRI,Other,2010,0
Canada,NB,EPRI,Other,2020,0
Canada,NB,EPRI,Solar,2010,0
Canada,NB,EPRI,Solar,2020,0
Canada,NB,EPRI,Wind,2010,317.945
Canada,NB,EPRI,Wind,2020,895.86
Canada,NB,IET,Biomass,2025,570.036621194449
Canada,NB,IET,Biomass,2030,662.6293250277831
Canada,NB,IET,Biomass,2035,2710.055319305577
Canada,NB,IET,Biomass,2040,2978.8294827778013
Canada,NB,IET,Biomass,2045,3240.8575394444706
Canada,NB,IET,Biomass,2050,3447.178547138916
Canada,NB,IET,Distributed solar,2025,758.6478088888949
Canada,NB,IET,Distributed solar,2030,758.4875141666727
Canada,NB,IET,Distributed solar,2035,758.2892433333394
Canada,NB,IET,Distributed solar,2040,758.090972500006
Canada,NB,IET,Distributed solar,2045,757.8927019444506
Canada,NB,IET,Distributed solar,2050,757.7737394444506
Canada,NB,IET,Hydro,2010,3296.46
Canada,NB,IET,Hydro,2020,2771.095
Canada,NB,IET,Hydro,2025,2762.1677500000224
Canada,NB,IET,Hydro,2030,2879.6990000000237
