Country,Region,scenario,technology,year,installed_capacity_MW
Canada,ON,EPRI,Solar,2045,11592.036698
Canada,ON,IET,Solar,2045,27478.96633
Canada,ON,DSF,Storage,2045,13572
Canada,ON,EPRI,Storage,2045,5825.711605
Canada,ON,IET,Storage,2045,22693.94796
Canada,ON,DSF,Wind,2045,71216
Canada,ON,EPRI,Wind,2045,15071.21313
Canada,ON,IET,Wind,2045,47807.61525
Canada,PE,DSF,Biomass,2045,0
Canada,PE,IET,Biomass,2045,2.696671103
Canada,PE,IET,Distributed solar,2045,77.0976263
Canada,PE,DSF,Hydro,2045,0
Canada,PE,DSF,Natural Gas,2045,0
Canada,PE,DSF,Natural gas with CCUS,2045,0
Canada,PE,DSF,Nuclear,2045,0
Canada,PE,DSF,Other fossil fuels,2045,0
Canada,PE,IET,Other fossil fuels,2045,0
Canada,PE,IET,Other renewables,2045,51.78141826
Canada,PE,DSF,Solar,2045,0
Canada,PE,IET,Solar,2045,84.67594406
Canada,PE,DSF,Storage,2045,23
Canada,PE,IET,Storage,2045,191.0575191
Canada,PE,DSF,Wind,2045,1295
Canada,PE,IET,Wind,2045,603.7777778
Canada,QC,DSF,Biomass,2045,0
Canada,QC,IET,Biomass,2045,1722.4815445
Canada,QC,IET,Distributed solar,2045,5196.119205
Canada,QC,DSF,Hydro,2045,40949
Canada,QC,IET,Hydro,2045,42147.16
Canada,QC,DSF,Natural Gas,2045,0
Canada,QC,IET,Natural Gas,2045,1011
Canada,QC,DSF,Natural gas with CCUS,2045,0
Canada,QC,DSF,Nuclear,2045,0
Canada,QC,DSF,Other fossil fuels,2045,0
Canada,QC,IET,Other fossil fuels,2045,126.788
Canada,QC,IET,Other renewables,2045,0.064483375
Canada,QC,DSF,Solar,2045,8458
Canada,QC,IET,Solar,2045,7911.930922
Canada,QC,DSF,Storage,2045,0
Canada,QC,IET,Storage,2045,6326.894576
Canada,QC,DSF,Wind,2045,24095
Canada,QC,IET,Wind,2045,12307.4481
Canada,QCNL,EPRI,Biomass,2045,50.449155000000005
Canada,QCNL,EPRI,Biomass CCUS,2045,0
Canada,QCNL,EPRI,Distributed solar,2045,0
Canada,QCNL,EPRI,Energy efficiency,2045,0
Canada,QCNL,EPRI,Hydro,2045,50100.0055
Canada,QCNL,EPRI,Natural Gas,2045,534.3066520000001
Canada,QCNL,EPRI,Natural gas with CCUS,2045,1311.571625
Canada,QCNL,EPRI,Nuclear,2045,0.566116
Canada,QCNL,EPRI,Other fossil fuels,2045,0.134
Canada,QCNL,EPRI,Other renewables,2045,0
Canada,QCNL,EPRI,Solar,2045,1.999339
Canada,QCNL,EPRI,Storage,2045,443.9462
Canada,QCNL,EPRI,Wind,2045,24314.121781
Canada,SK,DSF,Biomass,2045,0
Canada,SK,EPRI,Biomass,2045,106.97717
Canada,SK,IET,Biomass,2045,184.7920851
Canada,SK,EPRI,Biomass CCUS,2045,0
Canada,SK,EPRI,Distributed solar,2045,0
Canada,SK,IET,Distributed solar,2045,1083.667509
Canada,SK,EPRI,Energy efficiency,2045,0
Canada,SK,DSF,Hydro,2045,863
Canada,SK,EPRI,Hydro,2045,1009.002449
Canada,SK,IET,Hydro,2045,871
Canada,SK,DSF,Natural Gas,2045,0
Canada,SK,EPRI,Natural Gas,2045,1957.188008
Canada,SK,IET,Natural Gas,2045,1860
Canada,SK,DSF,Natural gas with CCUS,2045,0
Canada,SK,EPRI,Natural gas with CCUS,2045,2424.079136
Canada,SK,DSF,Nuclear,2045,0
Canada,SK,EPRI,Nuclear,2045,1646.252846
Canada,SK,IET,Nuclear,2045,0
Canada,SK,DSF,Other fossil fuels,2045,0
Canada,SK,EPRI,Other fossil fuels,2045,0.0513
Canada,SK,IET,Other fossil fuels,2045,652.8263415
Canada,SK,EPRI,Other renewables,2045,0
Canada,SK,IET,Other renewables,2045,0
Canada,SK,DSF,Solar,2045,1960
Canada,SK,EPRI,Solar,2045,405.75947900000006
Canada,SK,IET,Solar,2045,8143.583829
Canada,SK,DSF,Storage,2045,377
Canada,SK,EPRI,Storage,2045,2205.56656
Canada,SK,IET,Storage,2045,5738.69137
Canada,SK,DSF,Wind,2045,15120
Canada,SK,EPRI,Wind,2045,4221.520625
Canada,SK,IET,Wind,2045,13102.71243
Canada,YT,IET,Biomass,2045,3.780803966
Canada,YT,IET,Distributed solar,2045,42.37037406
Canada,YT,IET,Hydro,2045,120.5660091
Canada,YT,IET,Natural Gas,2045,4.4
Canada,YT,IET,Other fossil fuels,2045,15.64
Canada,YT,IET,Solar,2045,0.756812764
Canada,YT,IET,Storage,2045,7.724947517
Canada,YT,IET,Wind,2045,0
Canada,AB,DSF,Biomass,2050,0
Canada,AB,EPRI,Biomass,2050,647.6656710000001
Canada,AB,IET,Biomass,2050,1033.84588438
Canada,AB,EPRI,Biomass CCUS,2050,0
Canada,AB,EPRI,Distributed solar,2050,0
Canada,AB,IET,Distributed solar,2050,4392.54796
Canada,AB,EPRI,Energy efficiency,2050,0
Canada,AB,CER_HighDemand,Hydro,2050,894
Canada,AB,DSF,Hydro,2050,0
Canada,AB,EPRI,Hydro,2050,1204.002928
Canada,AB,IET,Hydro,2050,894
Canada,AB,CER_HighDemand,Natural Gas,2050,10625
Canada,AB,DSF,Natural Gas,2050,0
Canada,AB,EPRI,Natural Gas,2050,7591.612015000001
Canada,AB,IET,Natural Gas,2050,7421.648095
Canada,AB,CER_HighDemand,Natural gas with CCUS,2050,5536
Canada,AB,DSF,Natural gas with CCUS,2050,0
Canada,AB,EPRI,Natural gas with CCUS,2050,10193.68909
Canada,AB,DSF,Nuclear,2050,0
Canada,AB,EPRI,Nuclear,2050,11176.566584
Canada,AB,IET,Nuclear,2050,1115.726059
Canada,AB,DSF,Other fossil fuels,2050,0
Canada,AB,EPRI,Other fossil fuels,2050,0.0365
Canada,AB,IET,Other fossil fuels,2050,12.6
Canada,AB,EPRI,Other renewables,2050,0
Canada,AB,IET,Other renewables,2050,1500
Canada,AB,CER_HighDemand,Solar,2050,11820
Canada,AB,DSF,Solar,2050,5847
Canada,AB,EPRI,Solar,2050,3691.896725
Canada,AB,IET,Solar,2050,26279.38127
Canada,AB,CER_HighDemand,Storage,2050,10790
Canada,AB,DSF,Storage,2050,10913
Canada,AB,EPRI,Storage,2050,18906.91579
Canada,AB,IET,Storage,2050,18337.67543
Canada,AB,CER_HighDemand,Wind,2050,17780
Canada,AB,DSF,Wind,2050,85674
Canada,AB,EPRI,Wind,2050,8997.899942
Canada,AB,IET,Wind,2050,42088.23753
Canada,BC,DSF,Biomass,2050,0
Canada,BC,EPRI,Biomass,2050,45.032678
Canada,BC,IET,Biomass,2050,3261.3462411
Canada,BC,EPRI,Biomass CCUS,2050,0
Canada,BC,EPRI,Distributed solar,2050,0
Canada,BC,IET,Distributed solar,2050,3748.445893
Canada,BC,EPRI,Energy efficiency,2050,0
Canada,BC,CER_HighDemand,Hydro,2050,19900
Canada,BC,DSF,Hydro,2050,15812
Canada,BC,EPRI,Hydro,2050,17659.005579999997
Canada,BC,IET,Hydro,2050,16468.8
Canada,BC,CER_HighDemand,Natural Gas,2050,1807
Canada,BC,DSF,Natural Gas,2050,0
Canada,BC,EPRI,Natural Gas,2050,1.849816
Canada,BC,IET,Natural Gas,2050,229.0952381
Canada,BC,DSF,Natural gas with CCUS,2050,0
Canada,BC,EPRI,Natural gas with CCUS,2050,1427.2519960000002
Canada,BC,DSF,Nuclear,2050,0
Canada,BC,EPRI,Nuclear,2050,0.8031919999999999
Canada,BC,IET,Nuclear,2050,0
Canada,BC,DSF,Other fossil fuels,2050,0
Canada,BC,EPRI,Other fossil fuels,2050,0.0833
Canada,BC,IET,Other fossil fuels,2050,16.092
Canada,BC,EPRI,Other renewables,2050,0
Canada,BC,IET,Other renewables,2050,6000
Canada,BC,CER_HighDemand,Solar,2050,4464
Canada,BC,DSF,Solar,2050,5000
Canada,BC,EPRI,Solar,2050,4705.602029000001
Canada,BC,IET,Solar,2050,6350.845714
Canada,BC,CER_HighDemand,Storage,2050,4740
Canada,BC,DSF,Storage,2050,3161
Canada,BC,EPRI,Storage,2050,2203.042102
Canada,BC,IET,Storage,2050,4903.327311
Canada,BC,CER_HighDemand,Wind,2050,10930
Canada,BC,DSF,Wind,2050,29989
Canada,BC,EPRI,Wind,2050,7434.697948
Canada,BC,IET,Wind,2050,10345.59333
Canada,Maritimes,EPRI,Biomass,2050,747.329217
Canada,Maritimes,EPRI,Biomass CCUS,2050,0
Canada,Maritimes,EPRI,Distributed solar,2050,0
Canada,Maritimes,EPRI,Energy efficiency,2050,0
Canada,Maritimes,EPRI,Hydro,2050,1589.002501
Canada,Maritimes,EPRI,Natural Gas,2050,581.653787
Canada,Maritimes,EPRI,Natural gas with CCUS,2050,1345.758885
Canada,Maritimes,EPRI,Nuclear,2050,2468.910288
Canada,Maritimes,EPRI,Other fossil fuels,2050,0.221
Canada,Maritimes,EPRI,Other renewables,2050,0
Canada,Maritimes,EPRI,Solar,2050,1.779605
Canada,Maritimes,EPRI,Storage,2050,2917.07269
Canada,Maritimes,EPRI,Wind,2050,3645.180258
Canada,MB,DSF,Biomass,2050,0
Canada,MB,EPRI,Biomass,2050,0.138483
Canada,MB,IET,Biomass,2050,135.23270055
Canada,MB,EPRI,Biomass CCUS,2050,0
Canada,MB,EPRI,Distributed solar,2050,0
Canada,MB,IET,Distributed solar,2050,1103.287174
Canada,MB,EPRI,Energy efficiency,2050,0
Canada,MB,CER_HighDemand,Hydro,2050,8273
Canada,MB,DSF,Hydro,2050,5883
Canada,MB,EPRI,Hydro,2050,7539.003406
Canada,MB,IET,Hydro,2050,7424
Canada,MB,CER_HighDemand,Natural Gas,2050,526.5
Canada,MB,DSF,Natural Gas,2050,0
Canada,MB,EPRI,Natural Gas,2050,1.3822
Canada,MB,IET,Natural Gas,2050,510
Canada,MB,DSF,Natural gas with CCUS,2050,0
Canada,MB,EPRI,Natural gas with CCUS,2050,0.452849
Canada,MB,DSF,Nuclear,2050,0
Canada,MB,EPRI,Nuclear,2050,0.277766
Canada,MB,DSF,Other fossil fuels,2050,0
Canada,MB,EPRI,Other fossil fuels,2050,0
Canada,MB,IET,Other fossil fuels,2050,4.32
Canada,MB,EPRI,Other renewables,2050,0
Canada,MB,CER_HighDemand,Solar,2050,1748
Canada,MB,DSF,Solar,2050,908
Canada,MB,EPRI,Solar,2050,0.948939
Canada,MB,IET,Solar,2050,2054.491086
Canada,MB,CER_HighDemand,Storage,2050,1432
Canada,MB,DSF,Storage,2050,421
Canada,MB,EPRI,Storage,2050,0.725892
Canada,MB,IET,Storage,2050,1599.985651
Canada,MB,CER_HighDemand,Wind,2050,2710
Canada,MB,DSF,Wind,2050,5248
Canada,MB,EPRI,Wind,2050,1991.929871
Canada,MB,IET,Wind,2050,3355.325022
Canada,NB,DSF,Biomass,2050,0
Canada,NB,IET,Biomass,2050,622.16158133
Canada,NB,IET,Distributed solar,2050,458.6297399
Canada,NB,CER_HighDemand,Hydro,2050,960
Canada,NB,DSF,Hydro,2050,944
Canada,NB,IET,Hydro,2050,956
Canada,NB,CER_HighDemand,Natural Gas,2050,1519
Canada,NB,DSF,Natural Gas,2050,0
Canada,NB,IET,Natural Gas,2050,348
Canada,NB,DSF,Natural gas with CCUS,2050,0
Canada,NB,CER_HighDemand,Nuclear,2050,705
Canada,NB,DSF,Nuclear,2050,0
Canada,NB,IET,Nuclear,2050,0
Canada,NB,CER_HighDemand,Other fossil fuels,2050,540
Canada,NB,DSF,Other fossil fuels,2050,0
Canada,NB,IET,Other fossil fuels,2050,525
Canada,NB,CER_HighDemand,Solar,2050,2318
Canada,NB,DSF,Solar,2050,3818
Canada,NB,IET,Solar,2050,2695.772577
Canada,NB,CER_HighDemand,Storage,2050,869.7
Canada,NB,DSF,Storage,2050,1689
Canada,NB,IET,Storage,2050,1885.472638
Canada,NB,CER_HighDemand,Wind,2050,2876
Canada,NB,DSF,Wind,2050,266
Canada,NB,IET,Wind,2050,4257.274008
Canada,NL,DSF,Biomass,2050,0
Canada,NL,IET,Biomass,2050,3.021343602
Canada,NL,IET,Distributed solar,2050,0
Canada,NL,CER_HighDemand,Hydro,2050,7500
Canada,NL,DSF,Hydro,2050,7382
Canada,NL,IET,Hydro,2050,83.52
Canada,NL,CER_HighDemand,Natural Gas,2050,251
Canada,NL,DSF,Natural Gas,2050,0
Canada,NL,IET,Natural Gas,2050,15.3
Canada,NL,DSF,Natural gas with CCUS,2050,0
Canada,NL,DSF,Nuclear,2050,0
Canada,NL,DSF,Other fossil fuels,2050,0
Canada,NL,IET,Other fossil fuels,2050,0
Canada,NL,IET,Other renewables,2050,9868
Canada,NL,DSF,Solar,2050,0
Canada,NL,CER_HighDemand,Storage,2050,0
Canada,NL,DSF,Storage,2050,160
Canada,NL,IET,Storage,2050,0.3
Canada,NL,CER_HighDemand,Wind,2050,54
Canada,NL,DSF,Wind,2050,183
Canada,NL,IET,Wind,2050,9.95231208
Canada,NS,DSF,Biomass,2050,0
Canada,NS,IET,Biomass,2050,1655.8894495
Canada,NS,IET,Distributed solar,2050,0
Canada,NS,CER_HighDemand,Hydro,2050,376
Canada,NS,DSF,Hydro,2050,554
Canada,NS,IET,Hydro,2050,1618.659383
Canada,NS,CER_HighDemand,Natural Gas,2050,482
Canada,NS,DSF,Natural Gas,2050,0
Canada,NS,IET,Natural Gas,2050,440.3882084
Canada,NS,DSF,Natural gas with CCUS,2050,0
Canada,NS,CER_HighDemand,Nuclear,2050,21
Canada,NS,DSF,Nuclear,2050,0
Canada,NS,IET,Nuclear,2050,694.0654584
Canada,NS,CER_HighDemand,Other fossil fuels,2050,222
Canada,NS,DSF,Other fossil fuels,2050,0
Canada,NS,IET,Other fossil fuels,2050,659.63731949
Canada,NS,IET,Other renewables,2050,360
Canada,NS,CER_HighDemand,Solar,2050,2464
Canada,NS,DSF,Solar,2050,0
Canada,NS,IET,Solar,2050,601.3513767
Canada,NS,CER_HighDemand,Storage,2050,2675
Canada,NS,DSF,Storage,2050,337
Canada,NS,IET,Storage,2050,20
Canada,NS,CER_HighDemand,Wind,2050,4356
Canada,NS,DSF,Wind,2050,6408
Canada,NS,IET,Wind,2050,0.286167771
Canada,NT,IET,Biomass,2050,267.25311314
Canada,NT,IET,Distributed solar,2050,145.869694
Canada,NT,IET,Hydro,2050,39.96
Canada,NT,IET,Natural Gas,2050,11.71733305
Canada,NT,IET,Other fossil fuels,2050,26.98254545
Canada,NT,IET,Storage,2050,80.41858157
Canada,NT,IET,Wind,2050,0.26415472
Canada,NU,IET,Biomass,2050,16.04006597
Canada,NU,IET,Distributed solar,2050,0
Canada,NU,IET,Hydro,2050,19.44
Canada,NU,IET,Other fossil fuels,2050,0
Canada,NU,IET,Solar,2050,68.25223832
Canada,NU,IET,Storage,2050,154.6082719
Canada,NU,IET,Wind,2050,188.5494536
Canada,ON,DSF,Biomass,2050,0
Canada,ON,EPRI,Biomass,2050,92.788363
Canada,ON,IET,Biomass,2050,2180.2093694
Canada,ON,EPRI,Biomass CCUS,2050,0
Canada,ON,EPRI,Distributed solar,2050,0
Canada,ON,IET,Distributed solar,2050,0
Canada,ON,EPRI,Energy efficiency,2050,0
Canada,ON,CER_HighDemand,Hydro,2050,9100
Canada,ON,DSF,Hydro,2050,8114
Canada,ON,EPRI,Hydro,2050,9490.003071
Canada,ON,IET,Hydro,2050,9250.9
Canada,ON,CER_HighDemand,Natural Gas,2050,8966
Canada,ON,DSF,Natural Gas,2050,0
Canada,ON,EPRI,Natural Gas,2050,11080.861743
Canada,ON,IET,Natural Gas,2050,8608.9
Canada,ON,DSF,Natural gas with CCUS,2050,0
Canada,ON,EPRI,Natural gas with CCUS,2050,13972.54319
Canada,ON,CER_HighDemand,Nuclear,2050,19968
Canada,ON,DSF,Nuclear,2050,0
Canada,ON,EPRI,Nuclear,2050,19951.864933
Canada,ON,IET,Nuclear,2050,23018.87312
Canada,ON,DSF,Other fossil fuels,2050,0
Canada,ON,EPRI,Other fossil fuels,2050,64.3
Canada,ON,IET,Other fossil fuels,2050,10701.49316
Canada,ON,EPRI,Other renewables,2050,0
Canada,ON,IET,Other renewables,2050,0
Canada,ON,CER_HighDemand,Solar,2050,27630
Canada,ON,DSF,Solar,2050,19758
Canada,ON,EPRI,Solar,2050,24359.86129
Canada,ON,IET,Solar,2050,33352.16542
Canada,ON,CER_HighDemand,Storage,2050,23620
Canada,ON,DSF,Storage,2050,17710
Canada,ON,EPRI,Storage,2050,7709.581665
Canada,ON,IET,Storage,2050,24439.74891
Canada,ON,CER_HighDemand,Wind,2050,17000
Canada,ON,DSF,Wind,2050,77922
Canada,ON,EPRI,Wind,2050,17209.48641
Canada,ON,IET,Wind,2050,51881.14621
Canada,PE,DSF,Biomass,2050,0
Canada,PE,IET,Biomass,2050,2.762283155
Canada,PE,IET,Distributed solar,2050,76.8976263
Canada,PE,DSF,Hydro,2050,0
Canada,PE,DSF,Natural Gas,2050,0
Canada,PE,DSF,Natural gas with CCUS,2050,0
Canada,PE,DSF,Nuclear,2050,0
Canada,PE,DSF,Other fossil fuels,2050,0
Canada,PE,IET,Other fossil fuels,2050,0
Canada,PE,IET,Other renewables,2050,0
Canada,PE,CER_HighDemand,Solar,2050,200
Canada,PE,DSF,Solar,2050,0
Canada,PE,IET,Solar,2050,277.9215398
Canada,PE,CER_HighDemand,Storage,2050,834
Canada,PE,DSF,Storage,2050,29
Canada,PE,IET,Storage,2050,259.4885
Canada,PE,CER_HighDemand,Wind,2050,500
Canada,PE,DSF,Wind,2050,1351
Canada,PE,IET,Wind,2050,590.7716864
Canada,QC,DSF,Biomass,2050,0
Canada,QC,IET,Biomass,2050,1627.9455884
Canada,QC,IET,Distributed solar,2050,5195.60727
Canada,QC,CER_HighDemand,Hydro,2050,42000
Canada,QC,DSF,Hydro,2050,40949
Canada,QC,IET,Hydro,2050,42147.16
Canada,QC,CER_HighDemand,Natural Gas,2050,6580
Canada,QC,DSF,Natural Gas,2050,0
Canada,QC,IET,Natural Gas,2050,1011
Canada,QC,DSF,Natural gas with CCUS,2050,0
Canada,QC,DSF,Nuclear,2050,0
Canada,QC,DSF,Other fossil fuels,2050,0
Canada,QC,IET,Other fossil fuels,2050,126.788
Canada,QC,IET,Other renewables,2050,0.038690025
Canada,QC,CER_HighDemand,Solar,2050,24550
Canada,QC,DSF,Solar,2050,8458
Canada,QC,IET,Solar,2050,11227.78466
Canada,QC,CER_HighDemand,Storage,2050,18050
Canada,QC,DSF,Storage,2050,0
Canada,QC,IET,Storage,2050,8537.463748
Canada,QC,CER_HighDemand,Wind,2050,25200
Canada,QC,DSF,Wind,2050,28006
Canada,QC,IET,Wind,2050,17465.44281
Canada,QCNL,EPRI,Biomass,2050,50.514731
Canada,QCNL,EPRI,Biomass CCUS,2050,0
Canada,QCNL,EPRI,Distributed solar,2050,0
Canada,QCNL,EPRI,Energy efficiency,2050,0
Canada,QCNL,EPRI,Hydro,2050,50590.00653
Canada,QCNL,EPRI,Natural Gas,2050,1.087118
Canada,QCNL,EPRI,Natural gas with CCUS,2050,1311.875771
Canada,QCNL,EPRI,Nuclear,2050,0.8237859999999999
Canada,QCNL,EPRI,Other fossil fuels,2050,0.104
Canada,QCNL,EPRI,Other renewables,2050,0
Canada,QCNL,EPRI,Solar,2050,2.683437
Canada,QCNL,EPRI,Storage,2050,591.884636
Canada,QCNL,EPRI,Wind,2050,26317.343583
Canada,SK,DSF,Biomass,2050,0
Canada,SK,EPRI,Biomass,2050,106.823691
Canada,SK,IET,Biomass,2050,187.9428493
Canada,SK,EPRI,Biomass CCUS,2050,0
Canada,SK,EPRI,Distributed solar,2050,0
Canada,SK,IET,Distributed solar,2050,1081.891509
Canada,SK,EPRI,Energy efficiency,2050,0
Canada,SK,CER_HighDemand,Hydro,2050,890
Canada,SK,DSF,Hydro,2050,863
Canada,SK,EPRI,Hydro,2050,1009.002954
Canada,SK,IET,Hydro,2050,871
Canada,SK,CER_HighDemand,Natural Gas,2050,2381
Canada,SK,DSF,Natural Gas,2050,0
Canada,SK,EPRI,Natural Gas,2050,1957.24721
Canada,SK,IET,Natural Gas,2050,1860
Canada,SK,CER_HighDemand,Natural gas with CCUS,2050,1773
Canada,SK,DSF,Natural gas with CCUS,2050,0
Canada,SK,EPRI,Natural gas with CCUS,2050,2466.231935
Canada,SK,DSF,Nuclear,2050,0
Canada,SK,EPRI,Nuclear,2050,1992.836383
Canada,SK,IET,Nuclear,2050,0
Canada,SK,DSF,Other fossil fuels,2050,0
Canada,SK,EPRI,Other fossil fuels,2050,0.015
Canada,SK,IET,Other fossil fuels,2050,651.5963415
Canada,SK,EPRI,Other renewables,2050,0
Canada,SK,IET,Other renewables,2050,0
Canada,SK,CER_HighDemand,Solar,2050,7449
Canada,SK,DSF,Solar,2050,3000
Canada,SK,EPRI,Solar,2050,406.610056
Canada,SK,IET,Solar,2050,8341.091833
Canada,SK,CER_HighDemand,Storage,2050,4998
Canada,SK,DSF,Storage,2050,665
Canada,SK,EPRI,Storage,2050,2764.939721
Canada,SK,IET,Storage,2050,7256.117915
Canada,SK,CER_HighDemand,Wind,2050,6527
Canada,SK,DSF,Wind,2050,16767
Canada,SK,EPRI,Wind,2050,4221.628904
Canada,SK,IET,Wind,2050,16493.97437
Canada,YT,IET,Biomass,2050,3.881859839
Canada,YT,IET,Distributed solar,2050,42.19437406
Canada,YT,IET,Hydro,2050,181.8546415
Canada,YT,IET,Natural Gas,2050,4.4
Canada,YT,IET,Other fossil fuels,2050,12.24
Canada,YT,IET,Solar,2050,1.793190817
Canada,YT,IET,Storage,2050,8.415866219
Canada,YT,IET,Wind,2050,0
